0.0636396	0.0540833	0.0474342	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.0474342	0.0540833	0.0636396	
0.0540833	0.0424264	0.033541	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.033541	0.0424264	0.0540833	
0.0474342	0.033541	0.0212132	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.0212132	0.033541	0.0474342	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.045	0.03	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0.03	0.045	
0.0474342	0.033541	0.0212132	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.0212132	0.033541	0.0474342	
0.0540833	0.0424264	0.033541	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.033541	0.0424264	0.0540833	
0.0636396	0.0540833	0.0474342	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.045	0.0474342	0.0540833	0.0636396	

29	15.6049	9.64198	8	8	8	8	8	8	8	8	8	8	8	9.64198	15.6049	29	
15.6049	6.53086	3.16049	2.38272	2.38272	2.38272	2.38272	2.38272	2.38272	2.38272	2.38272	2.38272	2.38272	2.38272	3.16049	6.53086	15.6049	
9.64198	3.16049	1.34568	1.08642	1.08642	1.08642	1.08642	1.08642	1.08642	1.08642	1.08642	1.08642	1.08642	1.08642	1.34568	3.16049	9.64198	
8	2.38272	1.08642	1	1	1	1	1	1	1	1	1	1	1	1.08642	2.38272	8	
8	2.38272	1.08642	1	1	1	1	1	1	1	1	1	1	1	1.08642	2.38272	8	
8	2.38272	1.08642	1	1	1	1	1	1	1	1	1	1	1	1.08642	2.38272	8	
