-10.6389	-11.227	-0.188754	0.188754	11.227	10.6389	
-10.7467	-10.9627	-0.182383	0.182383	10.9627	10.7467	
-10.8053	-10.6522	-0.175362	0.175362	10.6522	10.8053	
-10.814	-10.3	-0.167786	0.167786	10.3	10.814	
-10.7728	-9.91105	-0.159758	0.159758	9.91105	10.7728	
-10.6824	-9.49075	-0.151378	0.151378	9.49075	10.6824	
-10.5441	-9.04471	-0.142748	0.142748	9.04471	10.5441	
-10.3601	-8.57863	-0.133965	0.133965	8.57863	10.3601	
-10.1329	-8.09818	-0.125125	0.125125	8.09818	10.1329	
-9.8656	-7.60887	-0.116316	0.116316	7.60887	9.8656	
-9.56187	-7.11596	-0.107621	0.107621	7.11596	9.56187	
-9.2257	-6.62438	-0.099114	0.099114	6.62438	9.2257	
-8.86135	-6.13867	-0.0908601	0.0908601	6.13867	8.86135	
-8.4733	-5.66288	-0.0829139	0.0829139	5.66288	8.4733	
-8.06614	-5.20062	-0.0753204	0.0753204	5.20062	8.06614	
-7.64446	-4.75491	-0.0681156	0.0681156	4.75491	7.64446	
-7.21281	-4.3283	-0.0613261	0.0613261	4.3283	7.21281	
-6.77557	-3.92278	-0.0549695	0.0549695	3.92278	6.77557	
-6.33692	-3.53982	-0.0490546	0.0490546	3.53982	6.33692	
-5.90076	-3.18045	-0.0435826	0.0435826	3.18045	5.90076	
-5.47067	-2.84522	-0.0385486	0.0385486	2.84522	5.47067	
-5.04988	-2.53426	-0.0339436	0.0339436	2.53426	5.04988	
-4.64121	-2.24738	-0.0297546	0.0297546	2.24738	4.64121	
-4.24708	-1.98408	-0.0259651	0.0259651	1.98408	4.24708	
-3.86951	-1.74367	-0.0225546	0.0225546	1.74367	3.86951	
-3.51012	-1.52527	-0.0194999	0.0194999	1.52527	3.51012	
-3.17013	-1.32787	-0.016776	0.016776	1.32787	3.17013	
-2.85039	-1.15033	-0.0143587	0.0143587	1.15033	2.85039	
-2.55144	-0.991433	-0.0122247	0.0122247	0.991433	2.55144	
-2.27348	-0.849906	-0.0103524	0.0103524	0.849906	2.27348	
-2.01644	-0.724486	-0.0087204	0.0087204	0.724486	2.01644	
-1.78004	-0.613944	-0.00730707	0.00730707	0.613944	1.78004	
-1.56376	-0.517098	-0.0060905	0.0060905	0.517098	1.56376	
-1.36692	-0.432811	-0.00504977	0.00504977	0.432811	1.36692	
-1.18872	-0.359972	-0.00416605	0.00416605	0.359972	1.18872	
-1.02826	-0.297506	-0.00342301	0.00342301	0.297506	1.02826	
-0.884543	-0.244377	-0.00280617	0.00280617	0.244377	0.884543	
-0.756543	-0.199615	-0.00230171	0.00230171	0.199615	0.756543	
-0.643196	-0.162322	-0.00189568	0.00189568	0.162322	0.643196	
-0.543428	-0.131666	-0.00157409	0.00157409	0.131666	0.543428	
-0.456173	-0.106865	-0.00132375	0.00132375	0.106865	0.456173	
-0.380381	-0.0871725	-0.00113316	0.00113316	0.0871725	0.380381	
-0.315035	-0.0718698	-0.000992675	0.000992675	0.0718698	0.315035	
-0.259149	-0.0602791	-0.000894081	0.000894081	0.0602791	0.259149	
-0.211778	-0.0517758	-0.000829821	0.000829821	0.0517758	0.211778	
-0.172023	-0.0458004	-0.000792526	0.000792526	0.0458004	0.172023	
-0.139027	-0.0418589	-0.000775074	0.000775074	0.0418589	0.139027	
-0.111986	-0.039516	-0.000771019	0.000771019	0.039516	0.111986	
-0.0901459	-0.0383853	-0.000774988	0.000774988	0.0383853	0.0901459	
-0.0728064	-0.038123	-0.0007828	0.0007828	0.038123	0.0728064	
-0.0593207	-0.0384269	-0.000791309	0.000791309	0.0384269	0.0593207	
-0.049095	-0.0390388	-0.00079816	0.00079816	0.0390388	0.049095	
-0.0415879	-0.0397469	-0.000801615	0.000801615	0.0397469	0.0415879	
-0.036309	-0.0403874	-0.000800487	0.000800487	0.0403874	0.036309	
-0.0328187	-0.0408424	-0.000794091	0.000794091	0.0408424	0.0328187	
-0.0307265	-0.0410367	-0.00078216	0.00078216	0.0410367	0.0307265	
-0.0296907	-0.0409314	-0.000764735	0.000764735	0.0409314	0.0296907	
-0.0294166	-0.0405169	-0.000742082	0.000742082	0.0405169	0.0294166	
-0.0296547	-0.039804	-0.000714662	0.000714662	0.039804	0.0296547	
-0.0301985	-0.0388167	-0.000683136	0.000683136	0.0388167	0.0301985	
-0.0308812	-0.0375857	-0.00064836	0.00064836	0.0375857	0.0308812	
-0.0315721	-0.0361453	-0.000611348	0.000611348	0.0361453	0.0315721	
-0.032173	-0.0345325	-0.000573195	0.000573195	0.0345325	0.032173	
-0.0326133	-0.0327878	-0.000534951	0.000534951	0.0327878	0.0326133	
-0.032847	-0.030955	-0.000497453	0.000497453	0.030955	0.032847	
-0.0328482	-0.0290802	-0.000461172	0.000461172	0.0290802	0.0328482	
-0.0326085	-0.0272077	-0.000426175	0.000426175	0.0272077	0.0326085	
-0.0321334	-0.0253733	-0.000392299	0.000392299	0.0253733	0.0321334	
-0.0314392	-0.0235992	-0.000359475	0.000359475	0.0235992	0.0314392	
-0.0305499	-0.0218922	-0.000327999	0.000327999	0.0218922	0.0305499	
-0.0294938	-0.020249	-0.000298496	0.000298496	0.020249	0.0294938	
-0.0283007	-0.0186655	-0.000271536	0.000271536	0.0186655	0.0283007	
-0.0269999	-0.017144	-0.000247141	0.000247141	0.017144	0.0269999	
-0.0256191	-0.0156938	-0.000224605	0.000224605	0.0156938	0.0256191	
-0.024184	-0.0143243	-0.000202853	0.000202853	0.0143243	0.024184	
-0.022718	-0.0130344	-0.000181173	0.000181173	0.0130344	0.022718	
-0.0212421	-0.0118096	-0.00015976	0.00015976	0.0118096	0.0212421	
-0.019774	-0.0106279	-0.000139612	0.000139612	0.0106279	0.019774	
-0.0183271	-0.00947453	-0.000121774	0.000121774	0.00947453	0.0183271	
-0.0169108	-0.00835314	-0.000106475	0.000106475	0.00835314	0.0169108	
-0.0155316	-0.0072849	-9.28518e-005	9.28518e-005	0.0072849	0.0155316	
-0.0141945	-0.00629513	-7.95365e-005	7.95365e-005	0.00629513	0.0141945	
-0.0129044	-0.00539621	-6.56943e-005	6.56943e-005	0.00539621	0.0129044	
-0.0116664	-0.00457965	-5.17032e-005	5.17032e-005	0.00457965	0.0116664	
-0.0104852	-0.00382343	-3.89203e-005	3.89203e-005	0.00382343	0.0104852	
-0.00936421	-0.00310959	-2.86886e-005	2.86886e-005	0.00310959	0.00936421	
-0.00830457	-0.00243875	-2.13529e-005	2.13529e-005	0.00243875	0.00830457	
-0.00730625	-0.00183084	-1.60483e-005	1.60483e-005	0.00183084	0.00730625	
-0.00636912	-0.00131151	-1.14045e-005	1.14045e-005	0.00131151	0.00636912	
-0.00549418	-0.00089477	-6.58054e-006	6.58054e-006	0.00089477	0.00549418	
-0.00468374	-0.000574394	-1.80399e-006	1.80399e-006	0.000574394	0.00468374	
-0.00394065	-0.000329556	1.97668e-006	-1.97668e-006	0.000329556	0.00394065	
-0.00326705	-0.000138788	3.98013e-006	-3.98013e-006	0.000138788	0.00326705	
-0.00266356	8.96925e-006	4.2626e-006	-4.2626e-006	-8.96925e-006	0.00266356	
-0.00212923	0.000113865	3.64634e-006	-3.64634e-006	-0.000113865	0.00212923	
-0.00166211	0.000173464	3.03556e-006	-3.03556e-006	-0.000173464	0.00166211	
-0.00125976	0.000191418	2.75029e-006	-2.75029e-006	-0.000191418	0.00125976	
-0.00091934	0.000179005	2.44033e-006	-2.44033e-006	-0.000179005	0.00091934	
-0.000637387	0.000149295	1.59638e-006	-1.59638e-006	-0.000149295	0.000637387	
-0.000409597	0.000110283	1.52084e-007	-1.52084e-007	-0.000110283	0.000409597	
