0.0454797	0.0462754	0.00798228	0.00798228	0.0462754	0.0454797	
0.0462754	0.0468501	0.00793413	0.00793413	0.0468501	0.0462754	
0.0468501	0.0471953	0.00784821	0.00784821	0.0471953	0.0468501	
0.0471953	0.0473056	0.00772587	0.00772587	0.0473056	0.0471953	
0.0473056	0.0471793	0.00756891	0.00756891	0.0471793	0.0473056	
0.0471793	0.0468183	0.00737958	0.00737958	0.0468183	0.0471793	
0.0468183	0.0462277	0.00716055	0.00716055	0.0462277	0.0468183	
0.0462277	0.0454164	0.0069148	0.0069148	0.0454164	0.0462277	
0.0454164	0.0443962	0.00664566	0.00664566	0.0443962	0.0454164	
0.0443962	0.0431818	0.00635662	0.00635662	0.0431818	0.0443962	
0.0431818	0.0417905	0.00605134	0.00605134	0.0417905	0.0431818	
0.0417905	0.0402416	0.00573349	0.00573349	0.0402416	0.0417905	
0.0402416	0.0385563	0.00540668	0.00540668	0.0385563	0.0402416	
0.0385563	0.0367569	0.0050744	0.0050744	0.0367569	0.0385563	
0.0367569	0.0348663	0.00474003	0.00474003	0.0348663	0.0367569	
0.0348663	0.0329075	0.00440674	0.00440674	0.0329075	0.0348663	
0.0329075	0.0309036	0.00407745	0.00407745	0.0309036	0.0329075	
0.0309036	0.0288764	0.00375482	0.00375482	0.0288764	0.0309036	
0.0288764	0.0268472	0.00344121	0.00344121	0.0268472	0.0288764	
0.0268472	0.0248354	0.00313861	0.00313861	0.0248354	0.0268472	
0.0248354	0.0228589	0.00284874	0.00284874	0.0228589	0.0248354	
0.0228589	0.0209336	0.00257294	0.00257294	0.0209336	0.0228589	
0.0209336	0.0190734	0.00231228	0.00231228	0.0190734	0.0209336	
0.0190734	0.0172899	0.00206748	0.00206748	0.0172899	0.0190734	
0.0172899	0.0155927	0.00183897	0.00183897	0.0155927	0.0172899	
0.0155927	0.0139891	0.00162693	0.00162693	0.0139891	0.0155927	
0.0139891	0.0124843	0.00143131	0.00143131	0.0124843	0.0139891	
0.0124843	0.0110816	0.0012519	0.0012519	0.0110816	0.0124843	
0.0110816	0.00978245	0.00108835	0.00108835	0.00978245	0.0110816	
0.00978245	0.00858681	0.000940168	0.000940168	0.00858681	0.00978245	
0.00858681	0.00749319	0.000806709	0.000806709	0.00749319	0.00858681	
0.00749319	0.00649899	0.000687212	0.000687212	0.00649899	0.00749319	
0.00649899	0.00560063	0.000580838	0.000580838	0.00560063	0.00649899	
0.00560063	0.00479377	0.000486726	0.000486726	0.00479377	0.00560063	
0.00479377	0.00407347	0.000404027	0.000404027	0.00407347	0.00479377	
0.00407347	0.00343436	0.000331913	0.000331913	0.00343436	0.00407347	
0.00343436	0.00287087	0.00026956	0.00026956	0.00287087	0.00343436	
0.00287087	0.00237733	0.000216124	0.000216124	0.00237733	0.00287087	
0.00237733	0.00194812	0.000170755	0.000170755	0.00194812	0.00237733	
0.00194812	0.00157771	0.000132618	0.000132618	0.00157771	0.00194812	
0.00157771	0.00126071	0.000100931	0.000100931	0.00126071	0.00157771	
0.00126071	0.000991938	7.49826e-005	7.49826e-005	0.000991938	0.00126071	
0.000991938	0.000766439	5.41247e-005	5.41247e-005	0.000766439	0.000991938	
0.000766439	0.000579547	3.77455e-005	3.77455e-005	0.000579547	0.000766439	
0.000579547	0.000426899	2.5248e-005	2.5248e-005	0.000426899	0.000579547	
0.000426899	0.000304432	1.60496e-005	1.60496e-005	0.000304432	0.000426899	
0.000304432	0.000208367	9.60073e-006	9.60073e-006	0.000208367	0.000304432	
0.000208367	0.00013518	5.40873e-006	5.40873e-006	0.00013518	0.000208367	
0.00013518	8.1592e-005	3.05018e-006	3.05018e-006	8.1592e-005	0.00013518	
8.1592e-005	4.45631e-005	2.16474e-006	2.16474e-006	4.45631e-005	8.1592e-005	
4.45631e-005	2.13057e-005	2.43755e-006	2.43755e-006	2.13057e-005	4.45631e-005	
2.13057e-005	9.28996e-006	3.58279e-006	3.58279e-006	9.28996e-006	2.13057e-005	
9.28996e-006	6.24255e-006	5.33738e-006	5.33738e-006	6.24255e-006	9.28996e-006	
6.24255e-006	1.01352e-005	7.46489e-006	7.46489e-006	1.01352e-005	6.24255e-006	
1.01352e-005	1.91691e-005	9.76335e-006	9.76335e-006	1.91691e-005	1.01352e-005	
1.91691e-005	3.17601e-005	1.20704e-005	1.20704e-005	3.17601e-005	1.91691e-005	
3.17601e-005	4.65289e-005	1.42632e-005	1.42632e-005	4.65289e-005	3.17601e-005	
4.65289e-005	6.22957e-005	1.62547e-005	1.62547e-005	6.22957e-005	4.65289e-005	
6.22957e-005	7.80759e-005	1.79879e-005	1.79879e-005	7.80759e-005	6.22957e-005	
7.80759e-005	9.30771e-005	1.94306e-005	1.94306e-005	9.30771e-005	7.80759e-005	
9.30771e-005	0.000106692	2.05691e-005	2.05691e-005	0.000106692	9.30771e-005	
0.000106692	0.000118487	2.14027e-005	2.14027e-005	0.000118487	0.000106692	
0.000118487	0.000128188	2.19382e-005	2.19382e-005	0.000128188	0.000118487	
0.000128188	0.000135658	2.21873e-005	2.21873e-005	0.000135658	0.000128188	
0.000135658	0.000140876	2.21659e-005	2.21659e-005	0.000140876	0.000135658	
0.000140876	0.00014391	2.18957e-005	2.18957e-005	0.00014391	0.000140876	
0.00014391	0.000144893	2.14055e-005	2.14055e-005	0.000144893	0.00014391	
0.000144893	0.000144009	2.0732e-005	2.0732e-005	0.000144009	0.000144893	
0.000144009	0.000141475	1.99175e-005	1.99175e-005	0.000141475	0.000144009	
0.000141475	0.000137531	1.90051e-005	1.90051e-005	0.000137531	0.000141475	
0.000137531	0.000132434	1.80314e-005	1.80314e-005	0.000132434	0.000137531	
0.000132434	0.000126444	1.702e-005	1.702e-005	0.000126444	0.000132434	
0.000126444	0.000119815	1.59803e-005	1.59803e-005	0.000119815	0.000126444	
0.000119815	0.000112777	1.49134e-005	1.49134e-005	0.000112777	0.000119815	
0.000112777	0.000105522	1.38239e-005	1.38239e-005	0.000105522	0.000112777	
0.000105522	9.81998e-005	1.27281e-005	1.27281e-005	9.81998e-005	0.000105522	
9.81998e-005	9.09248e-005	1.16537e-005	1.16537e-005	9.09248e-005	9.81998e-005	
9.09248e-005	8.37846e-005	1.06271e-005	1.06271e-005	8.37846e-005	9.09248e-005	
8.37846e-005	7.68529e-005	9.65911e-006	9.65911e-006	7.68529e-005	8.37846e-005	
7.68529e-005	7.01923e-005	8.73792e-006	8.73792e-006	7.01923e-005	7.68529e-005	
7.01923e-005	6.38466e-005	7.83974e-006	7.83974e-006	6.38466e-005	7.01923e-005	
6.38466e-005	5.78319e-005	6.94919e-006	6.94919e-006	5.78319e-005	6.38466e-005	
5.78319e-005	5.21355e-005	6.07567e-006	6.07567e-006	5.21355e-005	5.78319e-005	
5.21355e-005	4.6728e-005	5.25148e-006	5.25148e-006	4.6728e-005	5.21355e-005	
4.6728e-005	4.15847e-005	4.5112e-006	4.5112e-006	4.15847e-005	4.6728e-005	
4.15847e-005	3.67021e-005	3.86683e-006	3.86683e-006	3.67021e-005	4.15847e-005	
3.67021e-005	3.20995e-005	3.29802e-006	3.29802e-006	3.20995e-005	3.67021e-005	
3.20995e-005	2.78029e-005	2.76622e-006	2.76622e-006	2.78029e-005	3.20995e-005	
2.78029e-005	2.38248e-005	2.24309e-006	2.24309e-006	2.38248e-005	2.78029e-005	
2.38248e-005	2.01534e-005	1.73177e-006	1.73177e-006	2.01534e-005	2.38248e-005	
2.01534e-005	1.67608e-005	1.26477e-006	1.26477e-006	1.67608e-005	2.01534e-005	
1.67608e-005	1.36236e-005	8.7983e-007	8.7983e-007	1.36236e-005	1.67608e-005	
1.36236e-005	1.07405e-005	5.92368e-007	5.92368e-007	1.07405e-005	1.36236e-005	
1.07405e-005	8.13465e-006	3.85249e-007	3.85249e-007	8.13465e-006	1.07405e-005	
8.13465e-006	5.8382e-006	2.22476e-007	2.22476e-007	5.8382e-006	8.13465e-006	
5.8382e-006	3.87192e-006	7.48013e-008	7.48013e-008	3.87192e-006	5.8382e-006	
3.87192e-006	2.23291e-006	-6.31413e-008	-6.31413e-008	2.23291e-006	3.87192e-006	
2.23291e-006	8.97853e-007	-1.76159e-007	-1.76159e-007	8.97853e-007	2.23291e-006	
8.97853e-007	-1.63561e-007	-2.47065e-007	-2.47065e-007	-1.63561e-007	8.97853e-007	
-1.63561e-007	-9.76839e-007	-2.73699e-007	-2.73699e-007	-9.76839e-007	-1.63561e-007	
-9.76839e-007	-1.56064e-006	-2.70831e-007	-2.70831e-007	-1.56064e-006	-9.76839e-007	
-1.56064e-006	-1.93334e-006	-2.5751e-007	-2.5751e-007	-1.93334e-006	-1.56064e-006	
-1.93334e-006	-2.12009e-006	-2.42702e-007	-2.42702e-007	-2.12009e-006	-1.93334e-006	
-2.12009e-006	-2.15327e-006	-2.22127e-007	-2.22127e-007	-2.15327e-006	-2.12009e-006	
-2.15327e-006	-2.06629e-006	-1.88e-007	-1.88e-007	-2.06629e-006	-2.15327e-006	
-2.06629e-006	-1.88723e-006	-1.41433e-007	-1.41433e-007	-1.88723e-006	-2.06629e-006	
-1.88723e-006	-1.63835e-006	-9.52859e-008	-9.52859e-008	-1.63835e-006	-1.88723e-006	
-1.63835e-006	-1.34135e-006	-6.46412e-008	-6.46412e-008	-1.34135e-006	-1.63835e-006	
-1.34135e-006	-1.02261e-006	-5.37434e-008	-5.37434e-008	-1.02261e-006	-1.34135e-006	
-1.02261e-006	-7.11916e-007	-5.17624e-008	-5.17624e-008	-7.11916e-007	-1.02261e-006	
-7.11916e-007	-4.34626e-007	-4.18377e-008	-4.18377e-008	-4.34626e-007	-7.11916e-007	
-4.34626e-007	-2.03175e-007	-1.58723e-008	-1.58723e-008	-2.03175e-007	-4.34626e-007	
-2.03175e-007	-1.55423e-008	1.7844e-008	1.7844e-008	-1.55423e-008	-2.03175e-007	
-1.55423e-008	1.37453e-007	4.11118e-008	4.11118e-008	1.37453e-007	-1.55423e-008	
1.37453e-007	2.61521e-007	4.12221e-008	4.12221e-008	2.61521e-007	1.37453e-007	
2.61521e-007	3.53422e-007	2.23808e-008	2.23808e-008	3.53422e-007	2.61521e-007	
3.53422e-007	4.05028e-007	3.47444e-009	3.47444e-009	4.05028e-007	3.53422e-007	
4.05028e-007	4.13436e-007	3.75982e-009	3.75982e-009	4.13436e-007	4.05028e-007	
4.13436e-007	3.88528e-007	2.78832e-008	2.78832e-008	3.88528e-007	4.13436e-007	
3.88528e-007	3.51281e-007	6.20349e-008	6.20349e-008	3.51281e-007	3.88528e-007	
3.51281e-007	3.23321e-007	8.4106e-008	8.4106e-008	3.23321e-007	3.51281e-007	
3.23321e-007	3.15113e-007	7.99407e-008	7.99407e-008	3.15113e-007	3.23321e-007	
3.15113e-007	3.21318e-007	5.35857e-008	5.35857e-008	3.21318e-007	3.15113e-007	
3.21318e-007	3.26636e-007	2.44677e-008	2.44677e-008	3.26636e-007	3.21318e-007	
3.26636e-007	3.18008e-007	1.4122e-008	1.4122e-008	3.18008e-007	3.26636e-007	
3.18008e-007	2.94811e-007	3.20206e-008	3.20206e-008	2.94811e-007	3.18008e-007	
2.94811e-007	2.70317e-007	6.97698e-008	6.97698e-008	2.70317e-007	2.94811e-007	
